category_id,category_name
153958,"Moore, Melba"
491624,Marketing
3170,Nonfiction
923602,Frontier Martial Arts Wrestling (FMW)
287395,Large Print
419678,"Damboise, Jacques"
420182,"Deacon, Richard"
420286,"Dehner, John"
430088,"Johnson, Tor"
430276,"Jones, Shirley"
433896,"Lockhart, Gene"
434772,"MacRae, Gordon"
437572,"Mitchell, Cameron"
458612,"King, Henry"
908732,Musicals
908734,General
923036,Hollywood Vault
69650,"Soos, Troy"
2315,Study Guides
912870,"Strickland, Brad"
145569,"Dunn, Kevin"
153608,"Miles, Elaine"
154886,"O'Donnell, Chris"
163849,"Bird, Antonia"
285789,Paperback
883282,Far East & Asia
884802,Far East & Asia
884052,Far East & Asia
883556,All Bargain Titles
884054,All Bargain Titles
884804,All Bargain Titles
282817,Sleep Disorders
143933,"Colosimo, Clara"
164798,"Fellini, Federico"
13839,Electron Microscopes & Microscopy
140817,"Bailey, Robin"
146761,"Fraser, Bill"
151955,"Longdon, Terence"
160273,"Turner, Lana"
163512,"Allen, Lewis"
14383,Forensic Medicine
227695,Forensic Medicine
5046,Breeds
284558,General
285785,Hardcover
4605,Hair
285859,XHTML
424216,"Gadd, Steve"
4972,Romania
410266,"Alley, Kirstie"
411874,"Barkin, Ellen"
428250,"Holden, Alexandra"
443474,"Richards, Denise"
3702,Technical Support
727764,Technical Support
768658,Technical Support
502316,Advanced
727754,Advanced
768414,Advanced
1196050,Macintosh
70383,"Khayyam, Omar"
3215,Botany
149345,"Hunter, Henry"
160888,"Ward, Fred"
165424,"Hodges, Mike"
14918,"Cherryh, C.J."
466450,"Michael, Judith"
291122,Mischievous Children
415256,"Buxton, Sarah"
417394,"Charles, Josh"
424808,"Getz, John"
425476,"Gorman, Robert Hy"
441424,"Pettiet, Christopher"
443878,"Robertson, Kimmy"
449744,"Tomei, Concetta"
457754,"Herek, Stephen"
144220,"Court, Hazel"
144535,"Cushing, Peter"
160365,"Urquhart, Robert"
164842,"Fisher, Terence"
403532,Frankenstein's Monster
403548,Hammer Productions
148482,"Hathaway, Noah"
148551,"Hayes, Patricia"
154963,"Oliver, Barret"
155047,"Oppenheimer, Alan"
166922,"Petersen, Wolfgang"
918080,Animal Hospital
923630,CIW
170120,Superman
170856,"Tudor, Tasha"
16401,Canada
16439,Minnesota & Wisconsin
290114,Instructional
640382,Canada
640416,Minnesota & Wisconsin
452664,"Williams, Kent"
10061,"Graves, Robert"
25968,"Martinu, Bohuslav"
25983,All Works by Martinu
6358,"Devereaux, Robert"
69575,"Paretsky, Sara"
13303,( T )
13311,"Thornton, Elizabeth"
9958,"Erdrich, Louise"
70244,"Erdrich, Louise"
440014,"O'Neal, Shaquille"
459984,"Miller, George"
899536,Pierce Brosnan
518446,Cool Britannia
13824491,Father Ted
893480,"Tykwer, Tom"
173022,"Brown, Raymond"
420050,"Davis, Judy"
421792,"Eastwood, Jayne"
424856,"Gibb, Cynthia"
454048,"Ackerman, Robert Allan"
16711,Coastal West Africa
639548,Coastal West Africa
3850,MS DOS
4117,Web for Kids
768578,Web for Kids
173042,"Colson, Charles W."
284562,General
285746,Paperback
70068,"Anderson, Sherwood"
13855,Weights & Measures
431458,"King, Freddie"
1381,"Reinhardt, Ad"
416162,"Caesar, Sid"
148311,"Harker, Susannah"
151217,"Lapotaire, Jane"
153134,"Mcelhone, Natascha"
155935,"Plowright, Joan"
160513,"Venora, Diane"
161193,"West, Dominic"
162245,Art & Artists
599852,Sports
1048654,Sports
466088,Comedy
3494,Networking Essentials
226503,Heat Transfer
568948,Iran
712202,Persian (Farsi)
141878,"Bogosian, Eric"
144733,"Darst, Danny"
152456,"Malloy, Matt"
287307,"Lewis, C.S."
585730,( L )
585906,"Lewis, C. S."
1099184,Performing Arts
1099186,Magic & Illusion
2794,Nonfiction
4789,Morocco
4803,Tunisia
170624,"Burton, Virginia Lee"
1141,"Brady, Mathew"
733598,"Brady, Mathew"
169849,Motorcycle Sports
290370,Motorcycles
403876,American History
1326,Masaccio
170586,"Aruego, Jose"
170734,"Kraus, Robert"
12034,Mystery
69611,"Roberts, Gillian"
403850,American Justice
15315,"Couperin, Louis"
15323,All Works by Louis Couperin
19403,"Gabrieli, Giovanni"
25352,"Lully, Jean-Baptiste"
25361,All Works by Lully
25559,"Machaut, Guillaume de"
25563,All Works by Machaut
27914,"Obrecht, Jacob"
27916,All Works by Obrecht
33153,"Stradella, Alessandro"
33157,All Works by Stradella
35458,Walther v. der Vogelweide
36714,Ballets & Dances
173116,"Matthews, John"
19494,"Galuppi, Baldassare"
19496,All Works by Galuppi
578020,Salzburg Chamber Orchestra
55714,Orlando Consort
145626,"Durren, John"
152841,"Masur, Richard"
154057,"Moriarty, Michael"
155042,"Opatoshu, David"
159271,"Strickland, Gail"
167136,"Reisz, Karel"
67651,Sardinia
639990,Sardinia
70111,"Blake, William"
1425,"Stuart, Gilbert"
417156,"Chabert, Lacey"
422928,"Ferrer, Mel"
424830,"Giacomo, Laura San"
429266,"Irving, Amy"
434234,"Lowe, Rob"
436002,"Mazzello, Joseph"
454004,"Zuniga, Daphne"
144382,"Cross, Harley"
160973,"Wasserman, Jerry"
162155,"Zuniga, Daphne"
168131,"Walas, Chris"
735650,Experiments Gone Wrong
40561,"Bergonzi, Carlo"
13056,"Hingle, Metsy"
12456,Ecumenism
491498,History
141151,"Basehart, Richard"
152315,"Maclaine, Shirley"
158036,"Sellers, Peter"
160518,"Venture, Richard"
163606,"Ashby, Hal"
899200,Hal Ashby
899672,Peter Sellers
413574,"Bolger, John"
740182,Living with AIDS
160991,"Waters, Roger"
145109,"Diamond, Neil"
227606,Anatomy & Physiology
4844,Chile
14795,"Bishop, Michael"
2901,General
912754,"Hobbs, Will"
184953,Wizard of Oz
143096,"Carradine, Robert"
148060,"Hadary, Jonathan"
153609,"Miles, Joanna"
156454,"Ratchford, Jeremy"
157753,"Scarfe, Alan"
14852,"Bulis, Christopher"
3856,Novell Netware
11623,Thesauruses
508004,Vinyl Records
170760,"MacDonald, George"
173114,"Macdonald, George"
4328,Brunch & Tea
11611,Lexicography
1081,Mannerism
3026,Australia & Oceania
425658,"Grande, Louis Del"
456174,"Devine, David"
12693,Astral Projection
227375,Analytic Geometry
565650,"Sparks, Nicholas"
14104,Dental Hygiene
227611,Dental Hygiene
159692,"Temple, Shirley"
6031,"Cascone, A. G."
153200,"Mcguire, Bruce"
413858,"Boutsikaris, Dennis"
424812,"Gevedon, Stephen"
424986,"Gillette, Anita"
440652,"Parker, Mary Louise"
440734,"Parsons, Estelle"
445844,"Seda, Jon"
452988,"Wirth, Billy"
899772,Whoopi Goldberg
67484,Big Island
640640,Big Island
14561,Gravity
227405,Gravity
12414,Christian Science
173055,"Eddy, Mary Baker"
412940,"Best, James"
428428,"Hooks, Kevin"
434728,"MacLachlan, Janet"
434874,"Mahal, Taj"
461338,"Ritt, Martin"
2433,Midwest
447298,"Snow, Victoria"
451240,"Walker, Ally"
459930,"Metzger, Alan"
300163,Horses
70619,"Sinclair, Upton"
149085,"Hooks, Kevin"
152311,"Maclachlan, Janet"
152386,"Mahal, Taj"
427602,"Hemmings, David"
441538,"Phipps, Max"
494068,Soccer
440208,"Osbourne, Ozzy"
1040878,Jedi Quest
155110,"Osbourne, Ozzy"
1175,"Cole, Thomas"
432216,"Ladd, David"
439700,"O'Connell, Arthur"
446060,"Seymour, Anne"
149200,"Howard, Rance"
152134,"Lundgren, Dolph"
152463,"Malone, Joseph"
155090,"O'Ross, Ed"
156725,"Rhee, Simon"
156889,"Rippy, Leon"
158737,"Snyder, Drew"
160123,"Trebor, Robert"
160749,"Walker, Ally"
164734,"Emmerich, Roland"
899424,Dolph Lundgren
518616,Bargain Box Sets
661016,Bargain Box Sets
734372,Bargain Box Sets
290217,Swing
280307,Communication & Signal Processing
139881,Epic
140175,"Allen, Elizabeth"
150471,"Kennedy, Arthur"
152439,"Malden, Karl"
153040,"Mcclory, Sean"
153710,"Mineo, Sal"
153884,"Montalban, Ricardo"
156102,"Pratt, Judson"
157120,"Roland, Gilbert"
161052,"Wayne, Patrick"
898742,John Ford
426254,"Guma, Tony"
460758,"Payne, Dave"
422004,"Ekland, Britt"
435870,"Mature, Victor"
446594,"Sica, Vittorio De"
448906,"Tamiroff, Akim"
3416,Martial Arts
69242,Nonfiction
14837,"Brooks, Terry"
284601,General
287122,( B )
287349,"Brooks, Terry"
408728,Shannara
4381,Doonesbury
67500,Cape Cod
640700,Cape Cod
18192,"Enescu, Georges"
172760,Motorcycle Racing
13622321,People & Places
468096,Barney
1540,"Bach, Johann Sebastian"
4185,LaTeX
7771,"Little, Bentley"
603254,For Infants
694984,Massage for Infants
10814,Comparative
12530,Law
227506,Comparative
4482,Theories of Humor
886760,General
144960,"Delon, Alain"
144961,"Delon, Nathalie"
162295,Film Noir
166447,"Melville, Jean Pierre"
883180,Traditional Blues
884588,Traditional Blues
883838,Traditional Blues
883456,All Bargain Titles
883840,All Bargain Titles
884590,All Bargain Titles
417724,"Christopher, Dennis"
452022,"Welles, Gwen"
462264,"Sloan, Brian"
414230,"Brennan, Eileen"
421014,"D'Onofrio, Vincent"
416944,"Cassidy, Ed"
441770,"Planche, Rosemary La"
143959,"Conaway, Cristi"
157298,"Rowe, Stephen"
301537,Sci-Fi & Fantasy
753558,Science Fiction
284939,Croatia (Former Yugoslavia)
433440,"Levka, Uta"
740172,Prostitution
420424,"Dennehy, Brian"
421994,"Eisner, David"
423604,"Foster, Meg"
428880,"Humphrey, Mark"
429086,"Hylands, Scott"
431328,"Kidder, Margot"
442734,"Ramsay, Bruce"
443642,"Riley, Michael"
445186,"Santis, Tony De"
462830,"Till, Eric"
10682,Communicative Disorders
410766,"Apicella, John"
423006,"Fields, Tony"
423010,"Fieldsteel, Robert"
437002,"Meredith, Burgess"
438800,"Nance, Jack"
442012,"Portnow, Richard"
457320,"Gottlieb, Lisa"
408126,Awards
409278,American Film Institute
490410,AFI Series
426934,"Harney, Corinna"
445086,"Sanches, Kim"
446702,"Silvstedt, Victoria"
447050,"Smith, Anna Nicole"
410614,"Andrews, Brittany"
451420,"Walters, Julie"
2862,Staff Favorites
142863,"Callie, Dayton"
143488,"Cheadle, Don"
144106,"Corbett, John"
145683,"Eason, Bo"
150038,"Jones, Tommy Lee"
151269,"Lathem, Laurie"
159759,"Thedford, Marcello"
165579,"Jackson, Mick"
541752,Disaster Films
746802,Disaster Films
749048,Disaster Films
297966,"Matthews, Caitlin"
143022,"Carhart, Timothy"
144800,"Davis, Daniel"
149995,"Jones, Jeffrey"
159822,"Thompson, Fred Dalton"
160480,"Vaughn, Ned"
512054,Tom Clancy Thrillers
914440,Ferns
13833911,Drawn and Quarterly
226523,Seismic Design
431430,"Kinder, Sandra"
434836,"Maffia, Roma"
443182,"Reiner, Tracy"
446478,"Shimizu, Jenny"
453274,"Woronov, Mary"
15520,"Lawhead, Stephen"
497580,Pronunciation & Conversational English
2614,Accounting
2616,Finance
768120,Accounting
768124,Finance
164527,"Dekker, Fred"
165242,"Haines, Randa"
165376,"Herzfeld, John"
165381,"Hewitt, Peter"
165404,"Hill, Walter"
165922,"Lambert, Mary"
166259,"Mankiewicz, Tom"
166431,"Medak, Peter"
166602,"Mulcahy, Russell"
167594,"Sholder, Jack"
301531,Horror & Suspense
512060,Tales from the Crypt
69506,"King, Stephen"
13335,"Wilks, Eileen"
12482,Shintoism
164827,"Finch, Nigel"
141367,"Bellamy, Ralph"
142182,"Brandt, Victor"
149419,"Hyland, Diana"
156569,"Reed, Robert"
162161,"Zwerling, Darrell"
158535,"Skelton, Red"
156078,"Powell, Russ"
166681,"Niblo, Fred"
58844,"Schipa, Tito"
171183,Depression
290291,David Carradine
5064,Rabbits
16443,Nevada
640420,Nevada
285703,Paperback
425954,"Grey, Joel"
429168,"Imrie, Celia"
433826,"Lloyd, Bernard"
440996,"Peacock, Trevor"
443092,"Reeves, Saskia"
443770,"Robbins, John Franklyn"
447646,"Spriggs, Elizabeth"
452118,"West, Dominic"
4791,Namibia
4913,Sri Lanka
67466,Sacramento
640576,Sacramento
141816,"Bloom, Claire"
145476,"Dubbins, Don"
146033,"Evers, Jason"
424758,"Gerardi, Joan"
465996,Traditional Vocalists
1591,"Villa-Lobos, Heitor"
1550,"Chopin, Frederic"
423160,"Fitzgerald, Ella"
468402,American Masters Collection
525650,Biography
553624,Vocalists
423496,"Ford, Ross"
435518,"Martell, Donna"
444254,"Rorke, Hayden"
2018,Landscape
67995,"Richter, Gerhard"
565744,"Box, Don"
598164,Stride Piano
144015,"Conti, Tom"
152122,"Lumley, Joanna"
153246,"Mckenzie, Julia"
159006,"Steadman, Alison"
159482,"Syms, Sylvia"
285843,JINI
430444,Julissa
430664,"Karloff, Boris"
457818,"Hill, Jack"
149996,"Jones, Jennifer"
151921,"Lollobrigida, Gina"
152010,"Lorre, Peter"
158416,"Silvani, Aldo"
160346,"Underdown, Edward"
165528,"Huston, John"
520124,Children's Educational
140396,"Andrews, Edward"
150307,"Kaye, Stubby"
154289,"Murphy, Mary"
158428,"Silvers, Phil"
159123,"Stevens, Warren"
165616,"Jewison, Norman"
1084470,Wall Calendars
3307861,Wall Calendars
16887,Bahamas
639798,Bahamas
5302,Polkas
145171,"Dilson, John"
152260,"Macdonald, J Farrell"
157057,"Rockwell, Jack"
160141,"Trevor, Claire"
168149,"Walsh, Raoul"
898756,Raoul Walsh
909804,Civil War
912008,Civil War
3542,Webmaster
143388,"Chancellor, Anna"
145679,"Earl, Elizabeth"
148932,"Hoath, Florence"
153153,"Mcgann, Paul"
157568,"Salkey, Jason"
167823,"Sturridge, Charles"
541666,Drama
909750,World War I
10891,Housing & Urban Development
227438,Housing & Urban Development
565692,"Williams, Robin"
290223,English as a Second Language
405336,English Grammar
497648,Digimon
69501,"Kellogg, Marne Davis"
146438,"Flatley, Michael"
70545,"Pym, Barbara"
143044,"Carlson, Richard"
145005,"Denning, Richard"
151985,"Lopez, Perry"
154011,"Moreno, Antonio"
510700,Jazz Casual
297512,Mahayana
227723,Cardiology
144460,"Culver, Roland"
149197,"Howard, Leslie"
149871,"John, Rosamund"
154653,"Niven, David"
69570,"O'Kane, Leslie"
141395,"Belushi, John"
149488,"Insana, Tino"
160763,"Walker, Kathryn"
899652,John Belushi
4890,Cambodia
4915,Thailand
16841,Thailand
67691,General
639716,Thailand
639718,General
67658,Tokyo
639666,Tokyo
760204,Bioinformatics
3797,Informix
140550,"Armstrong, Robert"
142488,"Brown, Tom"
21496,"Heinichen, Johann David"
21499,All Works by Heinichen
15996,"Stewart, Sean"
164050,"Bucksey, Colin"
164382,"Corr, Eugene"
164659,"Duke, Bill"
164810,"Ferrara, Abel"
165541,"Ichaso, Leon"
166102,"Lipstadt, Aaron"
166265,"Mann, Michael"
166693,"Nicolella, John"
167649,"Sinise, Gary"
919502,Message
16903,Haiti
70555,"Reed, Ishmael Scott"
284483,"Reed, Ishmael"
639818,Haiti
33709,"Tailleferre, Germaine"
33714,All Works by Tailleferre
290084,Asia
26954,"Monk, William Henry"
139543,Sports
147891,"Gross, Edan"
151660,"Lew, James"
156724,"Rhee, Phillip"
167063,"Radler, Robert"
10828131,Midwest
14833,"Brittain, C. Dale"
16433,Maine
640412,Maine
70217,"Donleavy, J.P."
3567,Careers
767822,Computer Industry
768616,Careers
170670,"Fitzhugh, Louise"
503162,Cuba
565738,"Homer, Alex"
292353,Sesame Street
457752,"Henson, Jim"
546252,Elmo
692264,Sesame Street DVDs
1162316,Elmo DVDs
413260,"Blair, Selma"
425358,"Goode, Conrad"
430724,"Kates, Kimberley"
433378,"Leto, Jared"
436404,"McGinley, John C"
446346,"Shellen, Stephen"
882794,Crime & Criminals
883720,Crime & Criminals
411568,"Bakula, Scott"
435024,"Malone, Jena"
439030,"Nelson, Sandra"
440532,"Pankow, John"
443758,"Robards, Sam"
446408,"Sheridan, Jamey"
463546,"Winkler, Irwin"
413180,"Bixby, Bill"
418350,"Colvin, Jack"
419784,"Daniels, William"
422946,"Ferrigno, Lou"
436638,"McLiam, John"
436750,"McRaney, Gerald"
441526,"Phillips, Robert"
13160321,Hulk
13745181,Incredible Hulk
1042980,Soultaker
427282,"Hawke, Ethan"
433302,"Leonard, Robert Sean"
459192,"Linklater, Richard"
537482,WGBH Boston
1048170,Zoids
284587,"Lerner, Harriet"
284588,General
444068,"Roebuck, Daniel"
494028,Boxing
418854,"Cotten, Joseph"
420562,"Devere, Trish Van"
428574,"Hotton, Donald"
432494,"Lang, Perry"
437576,"Mitchell, Chuck"
454984,"Bowers, George"
414560,"Brooks, Mel"
712258,General
408214,Gay & Lesbian
456542,"Epstein, Rob"
456940,"Friedman, Jeffrey"
13622551,Parenting & Families
439268,"Nielsen, Brigitte"
416262,"Caloz, Michael"
1042988,Arthur
416130,"Cabot, Bruce"
429002,"Hurst, Paul"
442124,"Powers, Tom"
443042,"Reed, Marshall"
443444,"Rich, Irene"
444696,"Russell, Gail"
410538,"Anderson, Melissa Sue"
423962,"French, Victor"
424952,"Gilbert, Melissa"
426442,"Hagen, Kevin"
432432,"Landon, Michael"
458868,"Landon, Michael"
459234,"Lobl, Victor"
460838,"Pevney, Joseph"
461266,"Rhodes, Michael Ray"
13745211,Little House on the Prairie
63749,Bahamas
641510,Bahamas
422386,"Evans, Lee"
445032,"Salmon, Colin"
455022,"Brambilla, Marco"
141164,"Bass, Alfie"
150753,"Knef, Hildegard"
150846,"Kossoff, David"
157988,"Secombe, Harry"
161690,"Wolfit, Donald"
165945,"Langley, Noel"
578808,Norman Schwarzkopf
287455,Hardcover
69358,"Cannell, Stephen J."
578014,"Rogi, Pascal"
141526,"Bernard, Crystal"
145275,"Donahue, Elinor"
145741,"Edwards, Anthony"
148817,"Hickman, Dwayne"
153252,"Mckeon, Nancy"
155191,"Packer, David"
155915,"Plato, Dana"
15100,"Ellison, Harlan"
287361,"Pratchett, Terry"
140592,"Arroyave, Karina"
141139,"Bartlett, Robin"
146805,"Freeman, Morgan"
149102,"Hopkins, Jermaine Huggy"
155772,"Phillips, Ethan"
159657,"Taylor, Regina"
159771,"Thigpen, Lynne"
172319,Dick Van Dyke Show
290071,Ecosystems
290075,Wetlands
411394,"Badu, Erykah"
411524,"Baker, Kathy"
423932,"Freeman, K Todd"
434868,"Maguire, Tobey"
438978,"Nelligan, Kate"
457540,"Hallstrom, Lasse"
917014,"Johnson, Lyndon"
70480,"Miyazawa, Kenji"
142375,"Brooks, Albert"
146630,"Foster, Jodie"
157907,"Scorsese, Martin"
158270,"Shepherd, Cybill"
173203,Reference Guides
768338,Reference Guides
70104,"Bellow, Saul"
13463721,New York Blues
13470401,New York Blues
69553,"Monfredo, Miriam Grace"
70699,"White, Edmund"
290405,Exotic Destinations
143401,"Chandler, Simon"
144371,"Crosbie, Annette"
163671,"Bakshi, Ralph"
541678,Ciencia ficción y fantasía
712500,By Animator
712518,Ralph Bakshi
10338591,Lord of the Rings
171187,Self-Esteem
149391,"Huston, John"
156111,"Preminger, Otto"
156892,"Ritchard, Cyril"
63735,Mauritania
883268,Africa
641494,Mauritania
884776,Africa
884026,Africa
883544,All Bargain Titles
884028,All Bargain Titles
884778,All Bargain Titles
5106,Records
141843,"Blyth, Ann"
144633,"Damone, Vic"
147723,"Gray, Dolores"
150347,"Keel, Howard"
160695,"Wagenheim, Charles"
161770,"Woolley, Monty"
163104,Rags to Riches
166516,"Minnelli, Vincente"
67599,Cairo
639556,Cairo
170666,"Estes, Eleanor"
424002,"Friedman, Peter"
441974,"Poppick, Eric"
449668,"Tobey, Kenneth"
864488,Survival Skills
287453,Large Print
16132,"Williams, Michael"
142349,"Brogger, Ivar"
142821,"Caffrey, Stephen"
147422,"Gleason, Joanna"
152878,"Matthews, Dakin"
158331,"Shire, Talia"
158423,"Silverman, Jonathan"
161521,"Willrich, Rudolph"
167363,"Sandrich, Jay"
4991,Study & Teaching
549698,Databases
768176,Databases
69803,Chinese
282870,American Diabetes Association
416122,"Caan, James"
144416,"Cruttwell, Greg"
152810,"Mason, Marsha"
152959,"Mazursky, Paul"
159897,"Tierney, Lawrence"
161289,"White, Michael Jai"
541748,Kidnapping & Missing Persons
11568,Persian & Farsi
403642,Design
403652,Brochures
886524,Carolyne Roehm
65046,"Bartoli, Cecilia"
33068,All Works Featuring Bartoli
40093,"Bartoli, Cecilia"
64098,"Gluck, Christoph W."
64307,"Vivaldi, Antonio"
170744,"Lenski, Lois"
70559,"Rich, Adrienne"
141923,"Bond, Samantha"
144217,"Coulthard, Raymond"
148583,"Hazeldine, James"
148733,"Hepton, Bernard"
157019,"Robinson, Lucy"
157290,"Rowan, Dominic"
157740,"Scales, Prunella"
161485,"Williams, Olivia"
280295,Heuristic & Constrained Search
12108,New King James
143333,"Chabrol, Claude"
164186,"Chabrol, Claude"
167236,"Rohmer, Eric"
412114,"Baskin, Elya"
422426,"Everhard, Nancy"
422440,"Evigan, Greg"
422930,"Ferrer, Miguel"
441064,"Peeples, Nia"
452194,"Weyers, Marius"
169212,Mighty Morphin Power Rangers
172336,Mighty Morphin' Power Rangers
17429,Music
147304,"Gifford, Frances"
147421,"Gleason, James"
150591,"Kilbride, Percy"
154317,"Muse, Clarence"
160983,"Waterman, Willard"
899196,Frank Capra
411092,"Asner, Edward"
419472,"Curtis, Keene"
421804,"Ebersole, Christine"
429870,"Jeter, Michael"
439580,"Nussbaum, Mike"
446114,"Shalhoub, Tony"
454266,"Ardolino, Emile"
290091,Midwest
149283,"Hughes, Helen"
149723,"Jarvis, Graham"
156643,"Reis, Vivian"
160733,"Wakeham, Deborah"
168009,"Trent, John"
899214,John Hughes
14227,Nutrition
227658,Nutrition
4887,Belarus
280300,Microelectronic Devices
146413,"Fitzgerald, Wilbur"
148015,"Guy, Jasmine"
150215,"Kapture, Mitzi"
155943,"Pniewski, Mike"
166087,"Lewis, Robert Michael"
70283,"Ginsberg, Allen"
410372,"Ameche, Don"
418508,"Conway, Dan"
451322,"Wallace, Jack"
511432,Punk & New Wave
287288,"Grafton, Sue"
287285,"Doyle, Arthur Conan"
281385,Conditioning
70669,"Turgenev, Ivan"
5128,Baskets
70417,"Lessing, Doris"
9740,"Wright, Betty Ren"
16893,Cuba
67592,General
639804,Cuba
639806,General
27132,"Morricone, Ennio"
145207,"Dixon, James"
150547,"Keyes, Evelyn"
151137,"Landon, Laurene"
153845,"Moll, Richard"
156447,"Rasche, David"
164305,"Cohen, Larry"
152869,"Matsumura, Tatsuo"
159562,"Tanaka, Kunie"
162159,"Zushi, Yoshitaka"
165892,"Kurosawa, Akira"
414468,"Brolin, James"
427078,"Harrison, Kathleen"
428500,"Hordern, Michael"
428836,"Hughes, Roddy"
429980,"Johns, Mervyn"
435440,"Marsh, Carol"
446704,"Sim, Alastair"
448546,"Summerfield, Eleanor"
453080,"Wolff, Francis De"
